,seller_id,revenues,count_orders,days_last_activity,recency,frequency,monetary_ratio,rfm_score
2337,d7ab82074b5f1dfba46db123df101bff,64.45,3,242,4,2,1,2.0
2338,9dc79dd988ac42f4d56c340d7048420a,749.6,4,21,2,2,3,2.0
2339,e83c76265fc54bf41eac728805e4da77,237.3,8,490,5,3,2,3.0
2340,3be5841cdcc46de4ed3f9116f104b2c5,599.6,4,568,5,2,2,3.0
2341,cb32766839f443db85c82a43c4a6c19e,234.0,2,554,5,1,2,3.0
2342,3606774ec64634822d78dc2db6d37045,299.8,2,586,5,1,2,3.0
2343,98f52e1020fe788c10c0418de4393fec,21.6,1,729,5,1,1,2.0
2344,392f7f2c797e4dc077e4311bde2ab8ce,52.0,2,14,1,1,1,1.0
2345,5733d806668f8712c24b9abaefbfa642,243.8,2,220,4,1,2,2.0
2346,43753b27d77860f1654aa72e251a7878,23.9,1,729,5,1,1,2.0
2347,05aebce0b5c8f0d41b29b686f2d05fd3,74.99,2,24,2,1,1,1.0
2348,1967a9e2ad6f51802b093147d861df58,380.0,2,537,5,1,2,3.0
2349,70f84699be677ec988d1fa824aef7d90,1588.3,5,47,3,2,3,3.0
2350,56f413900b5166ab4d730e9ac0b12cb0,151.79,3,418,4,2,1,2.0
2351,33d677f27a69b84051204ee4ae76eaca,202.8,10,73,3,3,2,3.0
2352,71593c7413973a1e160057b80d4958f6,778.7,5,18,2,2,3,2.0
2353,bfd938b22bc99bce1ae60dc602889f52,2340.2,12,506,5,4,4,4.0
2354,630008e0f062605a415d694489f6f82e,174.95,3,42,3,2,1,2.0
2355,c4fabeea6e569d42d02993bb1f4f1cbc,859.3,11,27,2,3,3,3.0
2356,d1aa1ec0839dcab73a6161130eb1f94a,119.9,1,729,5,1,1,2.0
2357,f5fea3ffed6c2e889bab72705557c63a,1059.9,3,516,5,2,3,3.0
2358,085f6f7e049c996695fb2074fe38d45e,352.4,8,124,3,3,2,3.0
2359,265fdc289dffa9f1ad801c74f7d0de47,495.0,1,729,5,1,2,3.0
2360,762fafdaa57a532ee0119731697579dd,296.6,5,23,2,2,2,2.0
2361,53b0300ca793f9834cd69c0678d35ee8,4188.65,10,35,2,3,4,3.0
2362,a247197e2e9c19a6a53a6888cb8b660f,798.0,2,257,4,1,3,3.0
2363,4eeb99008a0f59d2c7759c59f9a346eb,1282.0,2,77,3,1,3,2.0
2364,3d01d1c414c44b5943a09619ff3853cb,462.59,5,418,4,2,2,3.0
2365,9e7c5f4d7770eab65738cca38f9efccf,184.8,2,27,2,1,2,2.0
2366,87f3e35268860433e13d577825aada95,161.7,3,445,4,2,1,2.0
2367,a90a5da8b09e44264a177c0374a5ac87,74.7,3,544,5,2,1,3.0
2368,cd233f8bfa30ebfd651f47ee7d054951,79.9,1,729,5,1,1,2.0
2369,9140ef75cc8211c4035935e80e567204,49.9,1,729,5,1,1,2.0
2370,3fefda3299e6dfaea3466ef346a3571a,209.0,1,729,5,1,2,3.0
2371,ac1ed5fc15901fbc92920361eb4ab350,110.25,1,729,5,1,1,2.0
2372,3da38366e7bd9baf6369071f782ecdf0,59.47,1,729,5,1,1,2.0
2373,61f159ef6da2d441951d2c0efa719362,253.97,3,587,5,2,2,3.0
2374,b12cfd255810394b60caef18ae163547,560.0,2,283,4,1,2,2.0
2375,165b1235e9e9942cb5fae67103576fb0,4982.35,16,15,1,4,4,3.0
2376,bdb3edbaee43a761e2d4f258dc08f348,338.5,5,259,4,2,2,3.0
2377,33fd411ed63a7c2f9005e3f065d9f85d,24.9,1,729,5,1,1,2.0
2378,1b7e5006cb25dd23ce8686691013b121,2636.74,11,31,2,3,4,3.0
2379,2059c39f76271d4ca3f15b5ffaccc8b8,604.9,12,361,4,4,2,3.0
2380,e00d85ce20ea50c1224c66ca5050527d,149.0,1,729,5,1,1,2.0
2381,0f7eea709efdf942b5f95c7516dbacd7,195.74,3,113,3,2,2,2.0
2382,17998cf586426bf0f2c3726cb0a4b211,129.79,2,402,4,1,1,2.0
2383,fe4cd9461203cee790d36792420b310f,391.15,3,482,4,2,2,3.0
2384,c7dcd301ecfe5ab7f778ac172cf74be7,457.69,4,697,5,2,2,3.0
2385,c13ef0cfbe42f190780f621ce81f2234,390.0,1,729,5,1,2,3.0
2386,a5ff20ff766e7f50bd5066f33da14413,386.38,4,10,1,2,2,2.0
2387,d3891911c2feae53c52fea2bd14054e5,141.0,2,76,3,1,1,2.0
2388,da20530872245d6cd9d2f5725613c430,535.92,3,320,4,2,2,3.0
2389,4e6015589b781adaa5ce7f1892d06bb1,684.0,3,222,4,2,3,3.0
2390,5aaa890629f83706d8d9bfecd8377c1c,48.9,1,729,5,1,1,2.0
2391,7bb8fac2913a6064ec412e583c6d8b4d,109.0,1,729,5,1,1,2.0
2392,038b75b729c8a9a04b0d07cba7eabe86,467.0,2,134,3,1,2,2.0
2393,a70e9066dbfd10b6b97a3f54a1356762,3432.0,4,287,4,2,4,3.0
2394,1cd9e0cc1839d55516843def5600816d,825.0,5,30,2,2,3,2.0
2395,96f7c797de9ca20efbe14545bed63eec,415.8,3,146,3,2,2,2.0
2396,6bb66d9870c2e01c05655c7ed0e7ee13,269.0,3,36,2,2,2,2.0
2397,b8114f2f589a6804810f04f99b36b498,2095.98,11,55,3,3,4,3.0
2398,89757206b887aed36f3e18d858460fea,120.5,2,61,3,1,1,2.0
2399,432c67955c0acd1fd6b0b5d678766a71,1151.0,3,579,5,2,3,3.0
2400,519a7aa428f18d125a283cf8c014fdd6,79.7,3,52,3,2,1,2.0
2401,c240c4061717ac1806ae6ee72be3533b,215.5,1,729,5,1,2,3.0
2402,4e326052e5dbba8adcd512f3450a307e,1330.0,6,190,4,3,3,3.0
2403,e4fc40017a6d22c46a14ac2e17f87c3e,387.0,3,398,4,2,2,3.0
2404,bee36b4f9a2b9fdcaff6ec05df202ed0,33.8,2,547,5,1,1,2.0
2405,077c5fae4bea9500e3737b16f71b9d3a,279.6,6,73,3,3,2,3.0
2406,269cff2d3c8d205c11f37a52402ea93b,1641.39,5,24,2,2,3,2.0
2407,f0563bacf40c311f1c4d3d6b67b8a7a7,1199.0,1,729,5,1,3,3.0
2408,53088c75f948b48a7ece173ac17f0c12,261.7,3,54,3,2,2,2.0
2409,ca77545ca4d2dfd1431bf61334e2fa3c,1553.0,10,132,3,3,3,3.0
2410,52092ddbd3a58c450a4459bf051b2287,1229.71,6,227,4,3,3,3.0
2411,04ee0ec01589969663ba5967c0e0bdc0,289.49,1,729,5,1,2,3.0
2412,59bbc819b99a733f02f0d6b49d1c253d,139.8,2,118,3,1,1,2.0
2413,eec3469d83e142f9a104886655338c37,185.7,4,63,3,2,2,2.0
2414,782f78b632a43875dd5b53e3e49c9564,243.35,3,441,4,2,2,3.0
2415,a478c7961d6a992065b24e63b366f90b,1655.3,9,194,4,3,3,3.0
2416,3a52d63a8f9daf5a28f3626d7eb9bd28,35.0,1,729,5,1,1,2.0
2417,9f56a7a649097b166d8ed286ad86a15c,27.98,2,299,4,1,1,2.0
2418,a21c11ec5c3f03e7cc9f9203bff9e1c6,605.0,4,27,2,2,2,2.0
2419,df47da4ae86fa4db890d05aaf24e21d8,310.5,5,11,1,2,2,2.0
2420,5d9f3746e112e696f98ea22c56b3e912,1322.64,1,729,5,1,3,3.0
2421,4391ea5c5990502176a1dcda44a2373d,4603.0,5,281,4,2,4,3.0
2422,497709c2976a8fa308730a2dec5b0726,152.0,2,46,3,1,1,2.0
2423,8e4f041ff58e7845456d3482524014b3,133.8,2,184,4,1,1,2.0
2424,73da1880b39c71de2b262bc7720c1494,398.0,2,404,4,1,2,2.0
2425,3d62f86afa7c73be2628a3be1423f5a0,12.0,2,264,4,1,1,2.0
2426,b0398568231ba5e6734af1881671a317,669.67,4,146,3,2,3,3.0
2427,88af55b4a7ca402b27df16f7c7c9b5d2,130.0,1,729,5,1,1,2.0
2428,7f02656561b680def9986c0795a8a080,84.0,2,381,4,1,1,2.0
2429,94165aea8a35c3c21499cbcae239b16c,180.0,1,729,5,1,1,2.0
2430,6a3139c7bf09ece22a4713d956acbe5e,61.9,1,729,5,1,1,2.0
2431,297d5eccd19fa9a83b2630071ff105e4,834.97,8,11,1,3,3,2.0
2432,eb4a59a06b3948e851a7d7a830bcbc42,64.0,2,112,3,1,1,2.0
2433,b86a47b3366e3b5424a7b225781f4908,86.5,1,729,5,1,1,2.0
2434,31eec405c9bb71dec8e2629a92e764fa,256.89,5,26,2,2,2,2.0
2435,33ab10be054370c254ddfcf0a6253422,213.2,4,6,1,2,2,2.0
2436,4a82c4af97ffc0fb2dc26bfdc03b1842,143.7,3,384,4,2,1,2.0
2437,57fe6232e67823593374a2281d7a8af8,178.68,8,276,4,3,1,3.0
2438,427165bf50f8ca07efc7bdc2bfcf1688,1603.5,5,130,3,2,3,3.0
2439,3289d8c3eef4873f91ce0b1343c0dd58,199.99,1,729,5,1,2,3.0
2440,f9a02f1922d1de564392e656d82b3fda,125.9,1,729,5,1,1,2.0
2441,83c8aafbefb034674a70de0eac5b8954,134.9,2,55,3,1,1,2.0
2442,f00f5b35d0abcacbdd863672f4bb2c1a,299.0,1,729,5,1,2,3.0
2443,c990d6cf976a5718aaedc539f383ab88,232.7,11,226,4,3,2,3.0
2444,7c51de0ab286204ce75ff42bf7c10d92,759.0,4,22,2,2,3,2.0
2445,dedcab67899479e4ea5dcc4eba47f587,84.0,2,17,1,1,1,1.0
2446,ac137bac82ffa8548e62bd9d01d2a14f,49.6,1,729,5,1,1,2.0
2447,fd312b6bf05efac6c3772d5b52205d8a,237.4,4,434,4,2,2,3.0
2448,901b460cdce0c64e471230d7f2f9f3a3,1904.0,5,50,3,2,4,3.0
2449,8a1ff5c35f6595a73fef4c7b96e4908a,1598.0,2,86,3,1,3,2.0
2450,2c538755f1ca9540af144f266e70df6c,334.99,1,729,5,1,2,3.0
2451,1d1bbb8ac1581824986f582583fff01d,166.88,4,10,1,2,1,1.0
2452,86ff3eaef0267069cc891a2ed9d10a17,409.75,7,57,3,3,2,3.0
2453,6bd69102ab48df500790a8cecfc285c2,8070.0,5,116,3,2,5,3.0
2454,c85d7b477a709c85a1e8b8f25aa1b270,150.0,2,432,4,1,1,2.0
2455,134285d1f41da5c13a756ee8142c8a4e,2570.5,4,85,3,2,4,3.0
2456,6f835fd4be26989b1b064399da346143,197.8,2,77,3,1,2,2.0
2457,0f0c984a4a955310903b6b6008660bad,369.81,4,99,3,2,2,2.0
2458,ad75519a07f039025e83795a4418470f,1037.34,9,19,2,3,3,3.0
2459,e83e93b71371817b11d78a63ff156aee,484.0,3,573,5,2,2,3.0
2460,a61cc04793308395a840807104365121,14.63,1,729,5,1,1,2.0
2461,3986c0b54f6b748b75e7bd4e092aa3e5,24.99,1,729,5,1,1,2.0
2462,c611f4ce9ce875bcc063fa97fd4d7d12,319.0,1,729,5,1,2,3.0
2463,49f8d2ea7b718d0ce587d34207caf2b4,149.9,1,729,5,1,1,2.0
2464,533d46c1b06970e99f09523a61df4972,159.98,2,211,4,1,1,2.0
2465,47f55702f598c7c6cc8458b0fbc1c49a,127.5,2,308,4,1,1,2.0
2466,184725737946a1a938bbbd1a9e978103,359.7,3,13,1,2,2,2.0
2467,03bd479e1d9484cdb14104d3023f7321,517.7,3,41,3,2,2,2.0
2468,9261d76c62caaf0b24677c2ceb7f8f20,1228.5,7,14,1,3,3,2.0
2469,13511db12ac61e2f89c53b72a944a60b,798.0,6,47,3,3,3,3.0
2470,7c9130f5f3729edd32aa059141d92484,189.0,4,11,1,2,2,2.0
2471,e5f9e61ceb5f523cc966e0f34095032f,2238.0,4,187,4,2,4,3.0
2472,c3f5668699a1b04c0fa61ecea1e2bff6,407.81,3,105,3,2,2,2.0
2473,d8d9567d0bfb0bc7eb845a205ba42657,124.5,4,21,2,2,1,2.0
2474,11eac105f3f90a9b87b19c89d91e24f3,802.89,5,418,4,2,3,3.0
2475,6824a69c9ea0313eba299dd4a2dba09a,775.9,7,14,1,3,3,2.0
2476,a1040efe9ff4a6f93c28b0499eada8f5,1658.83,1,729,5,1,3,3.0
2477,d1a1b40ec554c593a1a99366746289dd,49.7,1,729,5,1,1,2.0
2478,bf0045791395e66460eb04749c68672a,119.8,2,537,5,1,1,2.0
2479,5d378b73ab7dd6f0418d743e5dcb0bd1,13243.0,7,301,4,3,5,4.0
2480,2aafae69bf4c41fbd94053d9413e87ee,160.0,2,41,3,1,1,2.0
2481,cd843d4cf8ef32827de0396605163ba3,1915.0,5,21,2,2,4,3.0
2482,8eb88b0acb3f90a717ad659221471fa7,119.8,2,349,4,1,1,2.0
2483,d65f31d2413268e671989503f6cf9993,787.7,3,573,5,2,3,3.0
2484,15b3b1b81484422eb41df68ac87f1f50,78.35,2,283,4,1,1,2.0
2485,7957cac1a02f45d0a4a7e45626382ec2,343.0,1,729,5,1,2,3.0
2486,044668ccd5316b12a7cf0d54a156e3e9,204.94,4,14,1,2,2,2.0
2487,b5dd7151a92ccaaa282cbe9681a05f44,85.0,1,729,5,1,1,2.0
2488,6e13dd869aa7185f601c941423abcc8f,698.0,6,48,3,3,3,3.0
2489,b3e2faf2c1004d674f16a3aa3197f0e1,61.47,3,481,4,2,1,2.0
2490,13f57c12a00ed4610db646b913a7f5c6,1350.1,13,122,3,4,3,3.0
2491,1588ac4010787100dddef64568f0ae35,599.97,3,228,4,2,2,3.0
2492,6c17baf138731a4aaacc3210adf2037b,768.8,5,14,1,2,3,2.0
2493,2d2322d842118867781fc737e96d59a1,323.4,10,9,1,3,2,2.0
2494,918f6fbcf3ab724d805867303e593a1b,129.5,3,550,5,2,1,3.0
2495,7caa63f175b1cecbfaadd8b5ab9998c7,58.79,2,85,3,1,1,2.0
2496,0aa2205ca24f113f4658a5c536667426,2179.1,11,20,2,3,4,3.0
2497,74636e24f01da9268b0ed88dacd8513e,776.0,4,20,2,2,3,2.0
2498,d73cbd89533ce8b041a9190241453ac8,368.6,4,399,4,2,2,3.0
2499,cf1313c6e2c01c2f4b014f97db4bcd2b,315.7,5,43,3,2,2,2.0
2500,d52cbce9845184537284a23c3bc3da0e,150.0,4,185,4,2,1,2.0
2501,929f342384a6607afe143d789ade1316,209.4,4,28,2,2,2,2.0
2502,217f005bb37ff3aeef5b2ae1788e75ba,74.97,3,447,4,2,1,2.0
2503,7f40d06aa0b5f1aa4f41af8c0480e2ef,1309.94,6,7,1,3,3,2.0
2504,24a6daf925d9d591870a66660416de31,60.0,2,120,3,1,1,2.0
2505,bd65d163ded559eb90a10cd09fec178f,39.6,2,378,4,1,1,2.0
2506,9523fb39dd240aa958e040f8183d64f3,146.99,1,729,5,1,1,2.0
2507,c6381b1321d7d97717a5bb4ed5b77882,122.0,3,25,2,2,1,2.0
2508,bec568278124768c474ee90971ca94d1,268.7,2,35,2,1,2,2.0
2509,c0f783394e37cd9c9d7f5f81141450fa,249.4,6,264,4,3,2,3.0
2510,e5c84227854980f1db19a58958c551d9,72.81,4,27,2,2,1,2.0
2511,d2df77822373f19934e87694d8640767,155.9,2,138,3,1,1,2.0
2512,f2336e113377dd21c744d9c4fc8293a9,3563.0,4,353,4,2,4,3.0
2513,f8d5c7085db9a4ad2b8c1ffbeb2798c8,263.0,6,210,4,3,2,3.0
2514,e9c2dc0dd4ac38448289be644ac94f42,118.39,3,13,1,2,1,1.0
2515,ff82e8873fba613f2261a9acc896fd84,124.6,4,199,4,2,1,2.0
2516,f7c31656c19db6275a8acadca289f426,61.56,1,729,5,1,1,2.0
2517,52b53f7061969fe471d119b6195da864,90.0,1,729,5,1,1,2.0
2518,87d73636a3acf123e842bb890a4db036,269.9,1,729,5,1,2,3.0
2519,e4f121bf6ef8b9a1d4d3e65dd0473fab,70.0,2,155,3,1,1,2.0
2520,7238f877570096ae403c51898fa64566,1200.0,3,97,3,2,3,3.0
2521,1dd33b8119b3cb1056ed5dc88cd0aaf4,1513.0,8,240,4,3,3,3.0
2522,b8d890108a7a80e4f5d59eea9f362438,149.5,3,319,4,2,1,2.0
2523,69b5eaa096c3f9d1e5c398c597f567d6,938.0,2,9,1,1,3,2.0
2524,ba6b68b55fe8704377a7d43c8e5c0185,739.77,5,457,4,2,3,3.0
2525,fc0b214b59a83615fea981c6424a02ae,159.9,1,729,5,1,1,2.0
2526,3903c788ded8dc03b5ebab37a2f3e9a1,159.78,5,54,3,2,1,2.0
2527,747c1cdcd1737dcfbd1547f6eb6f2cf3,411.87,2,219,4,1,2,2.0
2528,8629a7efec1aab257e58cda559f03ba7,45.22,1,729,5,1,1,2.0
2529,91543f9849d68d023e17194926598543,1728.0,6,193,4,3,4,4.0
2530,4f1f1c8666cdb6442f775c4e8caed465,944.98,2,33,2,1,3,2.0
2531,4cc43a222a0f94910728b62b97a8c5f8,108.5,1,729,5,1,1,2.0
2532,a7c88262832dfc683781d6a421edefae,1520.0,5,203,4,2,3,3.0
2533,4ef4c39cf3c24f326434cf0b2e48046a,1188.9,9,11,1,3,3,2.0
2534,6d04126aba80df143fd038e711b8fd96,89.99,1,729,5,1,1,2.0
2535,6c6e3d67f969468f3bfd33f827a31222,288.0,6,32,2,3,2,2.0
2536,3442f8959a84dea7ee197c632cb2df15,337.6,3,369,4,2,2,3.0
2537,94d76e96eedd976258cd3278ce56d5f2,385.61,1,729,5,1,2,3.0
2538,623ad9d0c1e14bb5464a8c72bff7b4af,95.0,1,729,5,1,1,2.0
2539,734def04b237117a09321dd6d8f3f2a2,1252.43,2,74,3,1,3,2.0
2540,553a440137d6e0cf776aee0bb83ac9f5,144.8,2,115,3,1,1,2.0
2541,b5f49fe968dff6b112861e6cd8e192ef,389.4,2,228,4,1,2,2.0
2542,3f2af2670e104d1bcb54022274daeac5,1151.4,7,107,3,3,3,3.0
2543,1f7dfad2cb384ea4d2d7e1ffbd78c407,49.0,1,729,5,1,1,2.0
2544,7b3447b497e55af8c15fc7bd89d7b81a,49.9,1,729,5,1,1,2.0
2545,80cfd480be3eb6d6267139f5cb793555,99.9,1,729,5,1,1,2.0
2546,392353362d22cc2c236e1ee81ff19890,788.14,10,12,1,3,3,2.0
2547,333c4210e76a1aa2ab817b99437e3ff1,335.0,2,24,2,1,2,2.0
2548,674207551483fec113276b67b0d871ff,119.9,1,729,5,1,1,2.0
2549,0ec28cec4046a4a199b6de9b4c891d97,396.4,4,119,3,2,2,2.0
2550,4867209cb29b56b92893d7bde3ce8012,150.0,1,729,5,1,1,2.0
2551,f0ec78809fe0bc3edb11c9fe5b97b059,62.6,2,47,3,1,1,2.0
2552,4003520d80d0bad1d5623f7aa3c63cda,70.0,1,729,5,1,1,2.0
2553,0b64bcdb0784abc139af04077d49a20e,137.6,4,52,3,2,1,2.0
2554,2235cf78d3e2073a88146a9cb60f0dd0,178.99,1,729,5,1,1,2.0
2555,52831e5990d0771cb4951d6f12928167,65.0,1,729,5,1,1,2.0
2556,52f6f9f13ba19504c02781132a049e75,199.0,1,729,5,1,2,3.0
2557,788f22bafdd7ab0e1e79f19db72f16a4,125.8,2,13,1,1,1,1.0
2558,52a50b42accf164f9f019941e5759d9b,139.96,4,12,1,2,1,1.0
2559,5bc237df65098fe211bb4818f4d26d78,126.8,2,353,4,1,1,2.0
2560,0b09101900100c0e9d312861fad5a1b9,188.65,1,729,5,1,2,3.0
2561,ea4e9ce63a2134743b4a92777437fcdd,416.4,4,13,1,2,2,2.0
2562,e1643dff33666ca629e3644c02738179,170.0,3,100,3,2,1,2.0
2563,64c9a1db4e73e19aaafd3286dc448c96,439.0,1,729,5,1,2,3.0
2564,0daf5180aa44356f60f8effa533b55a2,144.8,2,35,2,1,1,1.0
2565,41c9d3997dd3c072c31139dc5bb5761f,998.8,3,578,5,2,3,3.0
2566,f3511c85f59f8dec53d140501ee8e7a8,69.9,1,729,5,1,1,2.0
2567,1fe61aa5494bd3ae92a2c13e067c810f,1075.52,2,280,4,1,3,3.0
2568,1710c3aaa9c6b44ec3883ee0fe300e21,1188.9,2,131,3,1,3,2.0
2569,270572bb714b00531be85e16e1550f26,96.99,1,729,5,1,1,2.0
2570,7315baebc0572ff220d226283dc66728,49.85,2,432,4,1,1,2.0
2571,052577151711aec5c744fe12e66db3e1,2748.0,4,257,4,2,4,3.0
2572,559d56f3b8f0bc2e5a9a62fe2ce2a39f,385.0,2,29,2,1,2,2.0
2573,6524b847b982cd56bb5d4b02b776ee42,1559.6,2,201,4,1,3,3.0
2574,866558b3bccef2dbc6d29a2b5995016f,1659.2,6,45,3,3,3,3.0
2575,ef728fa1f17436c91ed1ccd03dcf9631,187.6,4,11,1,2,2,2.0
2576,042573af89b6d931f672efaf789d8358,413.48,3,204,4,2,2,3.0
2577,70126eecc6aa1274392a1743866e9678,97.4,3,40,2,2,1,2.0
2578,f1ce5fdecd64935c28b9ff932751d0dc,158.0,2,431,4,1,1,2.0
2579,bb3dca718920a4d7ec3cc9ffb025108b,180.0,3,572,5,2,1,3.0
2580,abc015ebac1d283a323ca9db35ede4b9,1284.8,13,268,4,4,3,4.0
2581,edb65fe661681b1c0de8bd47c8655855,69.0,1,729,5,1,1,2.0
2582,05ca864204d09595ae591b93ea9cf93d,179.9,1,729,5,1,1,2.0
2583,13c2ed7698b3ca92dad49e849219da59,578.59,9,32,2,3,2,2.0
2584,173d56ffbd4c56cb80fc3615487d712b,358.0,2,16,1,1,2,1.0
2585,92992bec39dde5766f590d3b1f46d465,109.0,1,729,5,1,1,2.0
2586,c7c7b2682c648339a0e9846bb1023a39,280.0,3,326,4,2,2,3.0
2587,aa2640d851ec322526f1295bbeb20092,319.96,2,120,3,1,2,2.0
2588,fe9d9cf8631285d5982c6e2cf27fb114,69.9,1,729,5,1,1,2.0
2589,5f5a58930c3c35f3b5af264f34fb8c85,560.0,3,46,3,2,2,2.0
2590,d58d521f3789def2e7a22715e0badd93,65.98,2,297,4,1,1,2.0
2591,7e959205cebc10adefcb331f934238a4,513.9,2,555,5,1,2,3.0
2592,38af8acfd46ac4a7bf754e8ca6736664,345.0,5,201,4,2,2,3.0
2593,11fb6f6d341adbe19e81733701704635,1197.0,3,26,2,2,3,2.0
2594,43b2c864251aa0ce4030c746984e088a,94.8,2,37,2,1,1,1.0
2595,7d484ca289afaac6bf5fc6a1e96d2226,183.2,2,17,1,1,2,1.0
2596,f650a9708fa1bab22bdd8d3a818cc415,507.75,5,397,4,2,2,3.0
2597,6bcb2352a2a0c38b845f598298ab9d26,31.8,2,339,4,1,1,2.0
2598,41e0fa5761c886a630994a55c12087e7,423.6,5,81,3,2,2,2.0
2599,3a79f35a2344ede41af21267f61d5ec6,224.9,1,729,5,1,2,3.0
2600,57d2ba47f7a3209aa347532ae75c1165,318.0,2,47,3,1,2,2.0
2601,9a03a4e9eb0b947652fae4f6121a3f5e,1592.0,7,28,2,3,3,3.0
2602,7cf4ea70955b00d6b3c22542598e2715,189.9,1,729,5,1,2,3.0
2603,94c49f20a123aeb9360dbf80ff912bf6,277.75,3,455,4,2,2,3.0
2604,9315e491484b1b0081ca166fc164108d,249.89,1,729,5,1,2,3.0
2605,5415337f1863452476d42d9f14a16a61,174.89,1,729,5,1,1,2.0
2606,d7b2377bae6ace1b11fc69a11900ac36,329.6,4,278,4,2,2,3.0
2607,98115075dd26cb8835946fc6086f5d30,434.96,4,18,2,2,2,2.0
2608,1f2eebc0e970fd3c463e4f5d9652687a,44.99,1,729,5,1,1,2.0
2609,2f73e04d12cdf0c945ded66bb3fcf6c7,1359.0,3,15,1,2,3,2.0
2610,6614814a00d344b846ae209f95ee7e3f,13.0,1,729,5,1,1,2.0
2611,d3e7d37c0df9aef383f3f2a15b0dddfb,161.0,1,729,5,1,1,2.0
2612,57a834594e1e9e9219603bfec184eadc,139.0,1,729,5,1,1,2.0
2613,b9c0ffa92f3ff9a5a3d45ef7213c0842,490.0,3,263,4,2,2,3.0
2614,19e0f40a907ec568c34bfac15de4f4a1,178.0,4,321,4,2,1,2.0
2615,f9eedec3129e8cc6b6429c42d0808c5b,789.8,2,41,3,1,3,2.0
2616,8f0fbe2cd4d472157dc1cdef6edecaa9,110.38,2,416,4,1,1,2.0
2617,5a32c398a06c345440bf2a683b017ad3,79.8,2,173,4,1,1,2.0
2618,4e480be820e37de1444325ff358c9296,860.6,2,54,3,1,3,2.0
2619,aae5e7b457a3c72ee230a47d98fceda5,1258.8,7,35,2,3,3,3.0
2620,f682e0f848abafc6f41e0d4e868c66ef,269.98,2,108,3,1,2,2.0
2621,abe021b01ba992245271b9aa422032df,6720.0,2,576,5,1,5,4.0
2622,447d377bdb757058acb569025ee18a93,64.99,1,729,5,1,1,2.0
2623,ccbd753e6863fe7314dc6c0ca5a074e7,495.0,1,729,5,1,2,3.0
2624,89d9a386b0b6e5fc8403071b03f7206a,567.8,5,203,4,2,2,3.0
2625,513a54369b6a8a6602fcb0e129c6d78d,47.8,2,8,1,1,1,1.0
2626,a7a9b880c49781da66651ccf4ba9ac38,450.4,4,59,3,2,2,2.0
2627,c12d7463a579237ffb9248bd7cff378b,25.9,1,729,5,1,1,2.0
2628,9200e6ce317b67196b6b0bad4d4bd567,36.9,1,729,5,1,1,2.0
2629,a81466620e46a6970b22ef40379fdfc9,321.8,2,325,4,1,2,2.0
2630,389e45560e33d2d0747f949dcddbc08e,39.0,1,729,5,1,1,2.0
2631,13dd308f81fea30cc670c656b2b46cc3,117.7,3,25,2,2,1,2.0
2632,baeda7047354773262ba2405f97038ba,35.0,1,729,5,1,1,2.0
2633,5e063e85d44b0f5c3e6ec3131103a57e,22.9,1,729,5,1,1,2.0
2634,6c77cd583b36a13aacccf2b3ee23e233,18.9,1,729,5,1,1,2.0
2635,ce4755084bc097113867e6454f8f5e52,18.9,1,729,5,1,1,2.0
2636,702835e4b785b67a084280efca355756,7.6,1,729,5,1,1,2.0
2637,461ff5303b6c9c1a4a07f40c5aece516,145.6,3,51,3,2,1,2.0
2638,d7f1cfc638473be93baedbfd02208016,30.0,1,729,5,1,1,2.0
2639,5996cddab893a4652a15592fb58ab8db,810.0,1,729,5,1,3,3.0
2640,9996ae921c50e8dff411ac69c0b4bb8b,64.4,3,316,4,2,1,2.0
2641,58b98ccb79873e04eac4357cacc590d9,23.0,1,729,5,1,1,2.0
2642,9e25199f6ef7e7c347120ff175652c3b,12.5,1,729,5,1,1,2.0
2643,1fa2d3def6adfa70e58c276bb64fe5bb,163.19,1,729,5,1,1,2.0
2644,e0b162a693bc7f9eab00f783a31d60ea,100.5,1,729,5,1,1,2.0
2645,e72b4feb7abe210c52aa667abc25a3a2,76.4,2,443,4,1,1,2.0
2646,fb8904a8ea99f8831b64ce27db2c1765,278.0,2,283,4,1,2,2.0
2647,6c9875b2f94ba781186f0c1aed8d1687,189.1,4,386,4,2,2,3.0
2648,e908c0f3646e8b60375734a350d95d71,2951.0,1,729,5,1,4,3.0
2649,76833248bbc0e65a0293ec62023e4396,2399.98,2,290,4,1,4,3.0
2650,29e6e05b65f93bc224c644319dc52ecf,475.6,4,17,1,2,2,2.0
2651,0aa124728afc1131dff5655f4c6f487b,850.92,2,21,2,1,3,2.0
2652,010da0602d7774602cd1b3f5fb7b709e,4247.5,5,89,3,2,4,3.0
2653,4c1c7281388a33dd06daac44f9fadbd1,188.32,5,75,3,2,2,2.0
2654,6576fd3e23c88f0e5d4d23f39bba0542,14.5,1,729,5,1,1,2.0
2655,400f221ab83037c0ea78f1267da9624d,865.0,1,729,5,1,3,3.0
2656,11938fcc75f6902fea1d0a6f72b54a57,594.98,2,235,4,1,2,2.0
2657,1746c1ae87ac63d530c7c943d0ac42e2,229.9,1,729,5,1,2,3.0
2658,c1f12f926d0ba950578b4fa41115cbb6,1259.0,4,33,2,2,3,2.0
2659,65c255b299faf2d12050937cc219c46c,88.2,2,368,4,1,1,2.0
2660,539ed9e19811677513447759be5eccfc,77.73,2,79,3,1,1,2.0
